FPrate,Sensivity,Precision,f1_score,Threshold
5.95623,0.88146,0.37279,0.52398,0.45666
5.95702,0.88147,0.37276,0.52395,0.45664
5.95781,0.88149,0.37273,0.52393,0.45662
5.95860,0.88150,0.37271,0.52390,0.45660
5.95938,0.88151,0.37268,0.52388,0.45658
5.96017,0.88152,0.37265,0.52385,0.45656
5.96096,0.88154,0.37262,0.52383,0.45655
5.96175,0.88155,0.37260,0.52380,0.45653
5.96253,0.88156,0.37257,0.52378,0.45651
5.96332,0.88157,0.37254,0.52375,0.45649
5.96411,0.88159,0.37251,0.52373,0.45647
5.96490,0.88160,0.37249,0.52370,0.45645
5.96568,0.88161,0.37246,0.52368,0.45643
5.96647,0.88163,0.37243,0.52365,0.45642
5.96726,0.88164,0.37240,0.52363,0.45640
5.96805,0.88165,0.37238,0.52360,0.45638
5.96883,0.88167,0.37235,0.52358,0.45636
5.96962,0.88168,0.37232,0.52355,0.45634
5.97041,0.88169,0.37230,0.52353,0.45632
5.97120,0.88171,0.37227,0.52350,0.45630
5.97198,0.88172,0.37224,0.52348,0.45629
5.97277,0.88173,0.37221,0.52346,0.45627
5.97356,0.88175,0.37219,0.52343,0.45625
5.97435,0.88176,0.37216,0.52341,0.45623
5.97514,0.88177,0.37213,0.52338,0.45621
5.97592,0.88179,0.37210,0.52336,0.45619
5.97671,0.88180,0.37208,0.52333,0.45617
5.97750,0.88181,0.37205,0.52331,0.45615
5.97829,0.88183,0.37202,0.52328,0.45614
5.97907,0.88184,0.37200,0.52326,0.45612
5.97986,0.88185,0.37197,0.52323,0.45610
5.98065,0.88187,0.37194,0.52321,0.45608
5.98144,0.88188,0.37191,0.52319,0.45606
5.98222,0.88189,0.37189,0.52316,0.45604
5.98301,0.88191,0.37186,0.52314,0.45602
5.98380,0.88192,0.37183,0.52311,0.45601
5.98459,0.88193,0.37180,0.52309,0.45599
5.98537,0.88194,0.37178,0.52306,0.45597
5.98616,0.88196,0.37175,0.52304,0.45595
5.98695,0.88197,0.37172,0.52301,0.45593
5.98774,0.88198,0.37170,0.52299,0.45591
5.98852,0.88200,0.37167,0.52296,0.45589
5.98931,0.88201,0.37164,0.52294,0.45587
5.99010,0.88202,0.37161,0.52291,0.45586
5.99089,0.88204,0.37159,0.52289,0.45584
5.99167,0.88205,0.37156,0.52287,0.45582
5.99246,0.88206,0.37153,0.52284,0.45580
5.99325,0.88208,0.37151,0.52282,0.45578
5.99404,0.88209,0.37148,0.52279,0.45576
5.99482,0.88210,0.37145,0.52277,0.45574
5.99561,0.88212,0.37142,0.52274,0.45572
5.99640,0.88213,0.37140,0.52272,0.45570
5.99719,0.88214,0.37137,0.52269,0.45569
5.99797,0.88216,0.37134,0.52267,0.45567
5.99876,0.88217,0.37132,0.52264,0.45565
5.99955,0.88218,0.37129,0.52262,0.45563
6.00034,0.88220,0.37126,0.52260,0.45561
6.00113,0.88221,0.37123,0.52257,0.45559
6.00191,0.88223,0.37121,0.52255,0.45557
6.00270,0.88224,0.37118,0.52252,0.45555
6.00349,0.88225,0.37115,0.52250,0.45554
6.00428,0.88227,0.37113,0.52247,0.45552
6.00506,0.88228,0.37110,0.52245,0.45550
6.00585,0.88229,0.37107,0.52242,0.45548
6.00664,0.88231,0.37105,0.52240,0.45546
6.00743,0.88232,0.37102,0.52238,0.45544
6.00821,0.88233,0.37099,0.52235,0.45542
6.00900,0.88235,0.37096,0.52233,0.45540
6.00979,0.88236,0.37094,0.52230,0.45539
6.01058,0.88238,0.37091,0.52228,0.45537
6.01136,0.88239,0.37088,0.52225,0.45535
6.01215,0.88240,0.37086,0.52223,0.45533
6.01294,0.88242,0.37083,0.52221,0.45531
6.01373,0.88243,0.37080,0.52218,0.45529
6.01451,0.88244,0.37078,0.52216,0.45527
6.01530,0.88246,0.37075,0.52213,0.45525
6.01609,0.88247,0.37072,0.52211,0.45524
6.01688,0.88249,0.37070,0.52208,0.45522
6.01766,0.88250,0.37067,0.52206,0.45520
6.01845,0.88251,0.37064,0.52204,0.45518
6.01924,0.88253,0.37061,0.52201,0.45516
6.02003,0.88254,0.37059,0.52199,0.45514
6.02081,0.88255,0.37056,0.52196,0.45512
6.02160,0.88257,0.37053,0.52194,0.45511
6.02239,0.88258,0.37051,0.52191,0.45509
6.02318,0.88260,0.37048,0.52189,0.45507
6.02396,0.88261,0.37045,0.52187,0.45505
6.02475,0.88262,0.37043,0.52184,0.45503
6.02554,0.88264,0.37040,0.52182,0.45501
6.02633,0.88265,0.37037,0.52179,0.45499
6.02712,0.88267,0.37035,0.52177,0.45497
6.02790,0.88268,0.37032,0.52175,0.45496
6.02869,0.88269,0.37029,0.52172,0.45494
6.02948,0.88271,0.37027,0.52170,0.45492
6.03027,0.88272,0.37024,0.52167,0.45490
6.03105,0.88274,0.37021,0.52165,0.45488
6.03184,0.88275,0.37019,0.52163,0.45486
6.03263,0.88276,0.37016,0.52160,0.45484
6.03342,0.88278,0.37013,0.52158,0.45483
6.03420,0.88279,0.37011,0.52155,0.45481
6.03499,0.88281,0.37008,0.52153,0.45479
6.03578,0.88282,0.37005,0.52151,0.45477
6.03657,0.88283,0.37003,0.52148,0.45475
6.03735,0.88285,0.37000,0.52146,0.45473
6.03814,0.88286,0.36997,0.52143,0.45471
6.03893,0.88288,0.36995,0.52141,0.45469
6.03972,0.88289,0.36992,0.52139,0.45468
6.04050,0.88291,0.36989,0.52136,0.45466
6.04129,0.88292,0.36987,0.52134,0.45464
6.04208,0.88293,0.36984,0.52131,0.45462
6.04287,0.88295,0.36981,0.52129,0.45460
6.04365,0.88296,0.36979,0.52127,0.45458
6.04444,0.88298,0.36976,0.52124,0.45456
6.04523,0.88299,0.36973,0.52122,0.45454
6.04602,0.88301,0.36971,0.52119,0.45453
6.04680,0.88302,0.36968,0.52117,0.45451
6.04759,0.88303,0.36965,0.52115,0.45449
6.04838,0.88305,0.36963,0.52112,0.45447
6.04917,0.88306,0.36960,0.52110,0.45445
6.04995,0.88308,0.36957,0.52107,0.45443
6.05074,0.88309,0.36955,0.52105,0.45441
6.05153,0.88311,0.36952,0.52103,0.45439
6.05232,0.88312,0.36949,0.52100,0.45438
6.05311,0.88313,0.36947,0.52098,0.45436
6.05389,0.88315,0.36944,0.52095,0.45434
6.05468,0.88316,0.36941,0.52093,0.45432
6.05547,0.88318,0.36939,0.52091,0.45430
6.05626,0.88319,0.36936,0.52088,0.45428
6.05704,0.88321,0.36933,0.52086,0.45426
6.05783,0.88322,0.36931,0.52084,0.45425
6.05862,0.88323,0.36928,0.52081,0.45423
6.05941,0.88325,0.36926,0.52079,0.45421
6.06019,0.88326,0.36923,0.52076,0.45419
6.06098,0.88328,0.36920,0.52074,0.45417
6.06177,0.88329,0.36918,0.52072,0.45415
6.06256,0.88331,0.36915,0.52069,0.45413
6.06334,0.88332,0.36912,0.52067,0.45411
6.06413,0.88334,0.36910,0.52065,0.45409
6.06492,0.88335,0.36907,0.52062,0.45408
6.06571,0.88337,0.36904,0.52060,0.45406
6.06649,0.88338,0.36902,0.52057,0.45404
6.06728,0.88340,0.36899,0.52055,0.45402
6.06807,0.88341,0.36897,0.52053,0.45400
6.06886,0.88342,0.36894,0.52050,0.45398
6.06964,0.88344,0.36891,0.52048,0.45396
6.07043,0.88345,0.36889,0.52046,0.45395
6.07122,0.88347,0.36886,0.52043,0.45393
6.07201,0.88348,0.36883,0.52041,0.45391
6.07279,0.88350,0.36881,0.52039,0.45389
6.07358,0.88351,0.36878,0.52036,0.45387
6.07437,0.88353,0.36876,0.52034,0.45385
6.07516,0.88354,0.36873,0.52031,0.45383
6.07595,0.88356,0.36870,0.52029,0.45381
6.07673,0.88357,0.36868,0.52027,0.45380
6.07752,0.88359,0.36865,0.52024,0.45378
6.07831,0.88360,0.36862,0.52022,0.45376
6.07910,0.88362,0.36860,0.52020,0.45374
6.07988,0.88363,0.36857,0.52017,0.45372
6.08067,0.88365,0.36855,0.52015,0.45370
6.08146,0.88366,0.36852,0.52013,0.45368
6.08225,0.88368,0.36849,0.52010,0.45366
6.08303,0.88369,0.36847,0.52008,0.45364
6.08382,0.88371,0.36844,0.52006,0.45362
6.08461,0.88373,0.36841,0.52003,0.45360
6.08540,0.88374,0.36839,0.52001,0.45359
6.08618,0.88376,0.36836,0.51999,0.45357
6.08697,0.88377,0.36834,0.51996,0.45355
6.08776,0.88379,0.36831,0.51994,0.45353
6.08855,0.88380,0.36828,0.51992,0.45351
6.08933,0.88382,0.36826,0.51989,0.45349
6.09012,0.88383,0.36823,0.51987,0.45347
6.09091,0.88385,0.36821,0.51985,0.45345
6.09170,0.88386,0.36818,0.51982,0.45343
6.09248,0.88388,0.36815,0.51980,0.45342
6.09327,0.88390,0.36813,0.51978,0.45340
6.09406,0.88391,0.36810,0.51975,0.45338
6.09485,0.88393,0.36808,0.51973,0.45336
6.09563,0.88394,0.36805,0.51971,0.45334
6.09642,0.88396,0.36803,0.51969,0.45332
6.09721,0.88397,0.36800,0.51966,0.45330
6.09800,0.88399,0.36797,0.51964,0.45328
6.09878,0.88400,0.36795,0.51962,0.45326
6.09957,0.88402,0.36792,0.51959,0.45324
6.10036,0.88404,0.36790,0.51957,0.45323
6.10115,0.88405,0.36787,0.51955,0.45321
6.10194,0.88407,0.36784,0.51952,0.45319
6.10272,0.88408,0.36782,0.51950,0.45317
6.10351,0.88410,0.36779,0.51948,0.45315
6.10430,0.88412,0.36777,0.51946,0.45313
6.10509,0.88413,0.36774,0.51943,0.45311
6.10587,0.88415,0.36771,0.51941,0.45309
6.10666,0.88416,0.36769,0.51939,0.45307
6.10745,0.88418,0.36766,0.51936,0.45306
6.10824,0.88419,0.36764,0.51934,0.45304
6.10902,0.88421,0.36761,0.51932,0.45302
6.10981,0.88423,0.36759,0.51929,0.45300
6.11060,0.88424,0.36756,0.51927,0.45298
6.11139,0.88426,0.36753,0.51925,0.45296
6.11217,0.88427,0.36751,0.51922,0.45294
6.11296,0.88429,0.36748,0.51920,0.45292
6.11375,0.88430,0.36746,0.51918,0.45290
6.11454,0.88432,0.36743,0.51915,0.45288
6.11532,0.88433,0.36740,0.51913,0.45287
6.11611,0.88435,0.36738,0.51911,0.45285
6.11690,0.88437,0.36735,0.51909,0.45283
6.11769,0.88438,0.36733,0.51906,0.45281
6.11847,0.88440,0.36730,0.51904,0.45279
6.11926,0.88441,0.36728,0.51902,0.45277
6.12005,0.88443,0.36725,0.51899,0.45275
6.12084,0.88444,0.36722,0.51897,0.45273
6.12162,0.88446,0.36720,0.51895,0.45271
6.12241,0.88448,0.36717,0.51892,0.45269
6.12320,0.88449,0.36715,0.51890,0.45268
6.12399,0.88451,0.36712,0.51888,0.45266
6.12477,0.88452,0.36710,0.51885,0.45264
6.12556,0.88454,0.36707,0.51883,0.45262
6.12635,0.88455,0.36704,0.51881,0.45260
6.12714,0.88457,0.36702,0.51879,0.45258
6.12793,0.88458,0.36699,0.51876,0.45256
6.12871,0.88460,0.36697,0.51874,0.45254
6.12950,0.88462,0.36694,0.51872,0.45252
6.13029,0.88463,0.36691,0.51869,0.45250
6.13108,0.88465,0.36689,0.51867,0.45249
6.13186,0.88466,0.36686,0.51865,0.45247
6.13265,0.88468,0.36684,0.51862,0.45245
6.13344,0.88469,0.36681,0.51860,0.45243
6.13423,0.88471,0.36679,0.51858,0.45241
6.13501,0.88472,0.36676,0.51855,0.45239
6.13580,0.88474,0.36673,0.51853,0.45237
6.13659,0.88475,0.36671,0.51851,0.45235
6.13738,0.88477,0.36668,0.51848,0.45233
6.13816,0.88478,0.36666,0.51846,0.45231
6.13895,0.88480,0.36663,0.51844,0.45230
6.13974,0.88481,0.36660,0.51841,0.45228
6.14053,0.88483,0.36658,0.51839,0.45226
6.14131,0.88484,0.36655,0.51837,0.45224
6.14210,0.88486,0.36653,0.51834,0.45222
6.14289,0.88487,0.36650,0.51832,0.45220
6.14368,0.88488,0.36647,0.51830,0.45218
6.14446,0.88490,0.36645,0.51827,0.45216
6.14525,0.88491,0.36642,0.51825,0.45214
6.14604,0.88493,0.36640,0.51823,0.45212
6.14683,0.88494,0.36637,0.51820,0.45211
6.14761,0.88496,0.36634,0.51818,0.45209
6.14840,0.88497,0.36632,0.51816,0.45207
6.14919,0.88498,0.36629,0.51813,0.45205
6.14998,0.88500,0.36627,0.51811,0.45203
6.15077,0.88501,0.36624,0.51809,0.45201
6.15155,0.88503,0.36622,0.51806,0.45199
6.15234,0.88504,0.36619,0.51804,0.45197
6.15313,0.88506,0.36616,0.51801,0.45195
6.15392,0.88507,0.36614,0.51799,0.45193
6.15470,0.88509,0.36611,0.51797,0.45191
6.15549,0.88510,0.36609,0.51794,0.45190
6.15628,0.88511,0.36606,0.51792,0.45188
6.15707,0.88513,0.36603,0.51790,0.45186
6.15785,0.88514,0.36601,0.51787,0.45184
6.15864,0.88516,0.36598,0.51785,0.45182
6.15943,0.88517,0.36596,0.51783,0.45180
6.16022,0.88519,0.36593,0.51780,0.45178
6.16100,0.88520,0.36590,0.51778,0.45176
6.16179,0.88522,0.36588,0.51776,0.45174
6.16258,0.88523,0.36585,0.51773,0.45172
6.16337,0.88524,0.36583,0.51771,0.45170
6.16415,0.88526,0.36580,0.51769,0.45169
6.16494,0.88527,0.36578,0.51766,0.45167
6.16573,0.88529,0.36575,0.51764,0.45165
6.16652,0.88530,0.36572,0.51762,0.45163
6.16730,0.88532,0.36570,0.51759,0.45161
6.16809,0.88533,0.36567,0.51757,0.45159
6.16888,0.88535,0.36565,0.51755,0.45157
6.16967,0.88536,0.36562,0.51752,0.45155
6.17045,0.88537,0.36559,0.51750,0.45153
6.17124,0.88539,0.36557,0.51748,0.45152
6.17203,0.88540,0.36554,0.51745,0.45150
6.17282,0.88542,0.36552,0.51743,0.45148
6.17360,0.88543,0.36549,0.51741,0.45146
6.17439,0.88545,0.36547,0.51738,0.45144
6.17518,0.88546,0.36544,0.51736,0.45142
6.17597,0.88548,0.36541,0.51734,0.45140
6.17676,0.88549,0.36539,0.51731,0.45138
6.17754,0.88551,0.36536,0.51729,0.45136
6.17833,0.88552,0.36534,0.51727,0.45134
6.17912,0.88554,0.36531,0.51724,0.45132
6.17991,0.88555,0.36529,0.51722,0.45131
6.18069,0.88557,0.36526,0.51720,0.45129
6.18148,0.88558,0.36523,0.51717,0.45127
6.18227,0.88560,0.36521,0.51715,0.45125
6.18306,0.88561,0.36518,0.51713,0.45123
6.18384,0.88563,0.36516,0.51710,0.45121
6.18463,0.88564,0.36513,0.51708,0.45119
6.18542,0.88566,0.36511,0.51706,0.45117
6.18621,0.88567,0.36508,0.51704,0.45115
6.18699,0.88569,0.36506,0.51701,0.45113
6.18778,0.88570,0.36503,0.51699,0.45111
6.18857,0.88572,0.36500,0.51697,0.45109
6.18936,0.88573,0.36498,0.51694,0.45107
6.19014,0.88575,0.36495,0.51692,0.45106
6.19093,0.88576,0.36493,0.51690,0.45104
6.19172,0.88578,0.36490,0.51687,0.45102
6.19251,0.88579,0.36488,0.51685,0.45100
6.19329,0.88581,0.36485,0.51683,0.45098
6.19408,0.88582,0.36483,0.51681,0.45096
6.19487,0.88584,0.36480,0.51678,0.45094
6.19566,0.88585,0.36477,0.51676,0.45092
6.19644,0.88587,0.36475,0.51674,0.45090
6.19723,0.88588,0.36472,0.51671,0.45088
6.19802,0.88590,0.36470,0.51669,0.45086
6.19881,0.88592,0.36467,0.51667,0.45084
6.19959,0.88593,0.36465,0.51665,0.45082
6.20038,0.88595,0.36462,0.51662,0.45080
6.20117,0.88596,0.36460,0.51660,0.45078
6.20196,0.88598,0.36457,0.51658,0.45077
6.20275,0.88599,0.36455,0.51655,0.45075
6.20353,0.88601,0.36452,0.51653,0.45073
6.20432,0.88602,0.36449,0.51651,0.45071
6.20511,0.88604,0.36447,0.51648,0.45069
6.20590,0.88605,0.36444,0.51646,0.45067
6.20668,0.88607,0.36442,0.51644,0.45065
6.20747,0.88608,0.36439,0.51641,0.45063
6.20826,0.88610,0.36437,0.51639,0.45061
6.20905,0.88611,0.36434,0.51637,0.45059
6.20983,0.88613,0.36432,0.51635,0.45057
6.21062,0.88614,0.36429,0.51632,0.45055
6.21141,0.88616,0.36427,0.51630,0.45053
6.21220,0.88617,0.36424,0.51628,0.45051
6.21298,0.88618,0.36421,0.51625,0.45049
6.21377,0.88620,0.36419,0.51623,0.45047
6.21456,0.88621,0.36416,0.51621,0.45045
6.21535,0.88623,0.36414,0.51618,0.45043
6.21613,0.88624,0.36411,0.51616,0.45041
6.21692,0.88626,0.36409,0.51614,0.45039
6.21771,0.88627,0.36406,0.51612,0.45037
6.21850,0.88629,0.36404,0.51609,0.45035
6.21928,0.88630,0.36401,0.51607,0.45034
6.22007,0.88632,0.36399,0.51605,0.45032
6.22086,0.88633,0.36396,0.51602,0.45030
6.22165,0.88635,0.36393,0.51600,0.45028
6.22243,0.88636,0.36391,0.51598,0.45026
6.22322,0.88638,0.36388,0.51595,0.45024
6.22401,0.88639,0.36386,0.51593,0.45022
6.22480,0.88641,0.36383,0.51591,0.45020
6.22559,0.88642,0.36381,0.51588,0.45018
6.22637,0.88644,0.36378,0.51586,0.45016
6.22716,0.88645,0.36376,0.51584,0.45014
6.22795,0.88646,0.36373,0.51581,0.45012
6.22874,0.88648,0.36371,0.51579,0.45010
6.22952,0.88649,0.36368,0.51577,0.45008
6.23031,0.88651,0.36365,0.51575,0.45006
6.23110,0.88652,0.36363,0.51572,0.45004
6.23189,0.88654,0.36360,0.51570,0.45002
6.23267,0.88655,0.36358,0.51568,0.45000
6.23346,0.88657,0.36355,0.51565,0.44998
6.23425,0.88658,0.36353,0.51563,0.44996
6.23504,0.88660,0.36350,0.51561,0.44995
6.23582,0.88661,0.36348,0.51558,0.44993
6.23661,0.88663,0.36345,0.51556,0.44991
6.23740,0.88664,0.36343,0.51554,0.44989
6.23819,0.88666,0.36340,0.51552,0.44987
6.23897,0.88667,0.36338,0.51549,0.44985
6.23976,0.88669,0.36335,0.51547,0.44983
6.24055,0.88670,0.36333,0.51545,0.44981
6.24134,0.88672,0.36330,0.51542,0.44979
6.24212,0.88673,0.36328,0.51540,0.44977
6.24291,0.88675,0.36325,0.51538,0.44975
6.24370,0.88677,0.36323,0.51536,0.44973
6.24449,0.88678,0.36320,0.51533,0.44971
6.24527,0.88680,0.36317,0.51531,0.44969
6.24606,0.88681,0.36315,0.51529,0.44967
6.24685,0.88683,0.36312,0.51527,0.44965
6.24764,0.88684,0.36310,0.51524,0.44963
6.24842,0.88686,0.36307,0.51522,0.44961
6.24921,0.88688,0.36305,0.51520,0.44959
6.25000,0.88689,0.36302,0.51518,0.44957
6.25079,0.88691,0.36300,0.51515,0.44955
6.25158,0.88692,0.36297,0.51513,0.44953
6.25236,0.88694,0.36295,0.51511,0.44951
6.25315,0.88695,0.36292,0.51509,0.44949
6.25394,0.88697,0.36290,0.51506,0.44947
6.25473,0.88699,0.36287,0.51504,0.44945
6.25551,0.88700,0.36285,0.51502,0.44943
6.25630,0.88702,0.36282,0.51500,0.44941
6.25709,0.88703,0.36280,0.51497,0.44939
6.25788,0.88705,0.36278,0.51495,0.44937
6.25866,0.88707,0.36275,0.51493,0.44936
6.25945,0.88708,0.36273,0.51491,0.44934
6.26024,0.88710,0.36270,0.51488,0.44932
6.26103,0.88711,0.36268,0.51486,0.44930
6.26181,0.88713,0.36265,0.51484,0.44928
6.26260,0.88715,0.36263,0.51482,0.44926
6.26339,0.88716,0.36260,0.51479,0.44924
6.26418,0.88718,0.36258,0.51477,0.44922
6.26496,0.88719,0.36255,0.51475,0.44920
6.26575,0.88721,0.36253,0.51473,0.44918
6.26654,0.88722,0.36250,0.51470,0.44916
6.26733,0.88724,0.36248,0.51468,0.44914
6.26811,0.88725,0.36245,0.51466,0.44912
6.26890,0.88727,0.36243,0.51464,0.44910
6.26969,0.88728,0.36240,0.51461,0.44908
6.27048,0.88730,0.36238,0.51459,0.44906
6.27126,0.88732,0.36235,0.51457,0.44904
6.27205,0.88733,0.36233,0.51455,0.44902
6.27284,0.88735,0.36230,0.51452,0.44900
6.27363,0.88736,0.36228,0.51450,0.44899
6.27441,0.88738,0.36225,0.51448,0.44897
6.27520,0.88739,0.36223,0.51445,0.44895
6.27599,0.88741,0.36220,0.51443,0.44893
6.27678,0.88742,0.36217,0.51441,0.44891
6.27757,0.88744,0.36215,0.51439,0.44889
6.27835,0.88745,0.36213,0.51436,0.44887
6.27914,0.88747,0.36210,0.51434,0.44885
6.27993,0.88748,0.36208,0.51432,0.44883
6.28072,0.88750,0.36205,0.51430,0.44881
6.28150,0.88751,0.36203,0.51427,0.44879
6.28229,0.88753,0.36200,0.51425,0.44877
6.28308,0.88754,0.36198,0.51423,0.44875
6.28387,0.88756,0.36195,0.51421,0.44873
6.28465,0.88758,0.36193,0.51418,0.44871
6.28544,0.88759,0.36190,0.51416,0.44869
6.28623,0.88761,0.36188,0.51414,0.44868
6.28702,0.88762,0.36185,0.51412,0.44866
6.28780,0.88764,0.36183,0.51409,0.44864
6.28859,0.88765,0.36180,0.51407,0.44862
6.28938,0.88767,0.36178,0.51405,0.44860
6.29017,0.88768,0.36175,0.51403,0.44858
6.29095,0.88770,0.36173,0.51400,0.44856
6.29174,0.88771,0.36170,0.51398,0.44854
6.29253,0.88773,0.36168,0.51396,0.44852
6.29332,0.88775,0.36165,0.51394,0.44850
6.29410,0.88776,0.36163,0.51391,0.44848
6.29489,0.88778,0.36160,0.51389,0.44846
6.29568,0.88779,0.36158,0.51387,0.44845
6.29647,0.88781,0.36155,0.51384,0.44843
6.29725,0.88782,0.36153,0.51382,0.44841
6.29804,0.88784,0.36150,0.51380,0.44839
6.29883,0.88785,0.36148,0.51378,0.44837
6.29962,0.88787,0.36145,0.51375,0.44835
6.30041,0.88788,0.36143,0.51373,0.44833
6.30119,0.88790,0.36140,0.51371,0.44831
6.30198,0.88791,0.36138,0.51369,0.44829
6.30277,0.88793,0.36135,0.51366,0.44827
6.30356,0.88794,0.36133,0.51364,0.44825
6.30434,0.88796,0.36130,0.51362,0.44823
6.30513,0.88797,0.36128,0.51360,0.44821
6.30592,0.88799,0.36125,0.51357,0.44820
6.30671,0.88800,0.36123,0.51355,0.44818
6.30749,0.88802,0.36120,0.51353,0.44816
6.30828,0.88803,0.36118,0.51350,0.44814
6.30907,0.88805,0.36115,0.51348,0.44812
6.30986,0.88806,0.36113,0.51346,0.44810
6.31064,0.88808,0.36110,0.51344,0.44808
6.31143,0.88809,0.36108,0.51341,0.44806
6.31222,0.88811,0.36105,0.51339,0.44804
6.31301,0.88812,0.36103,0.51337,0.44802
6.31379,0.88814,0.36100,0.51335,0.44800
6.31458,0.88815,0.36098,0.51332,0.44798
6.31537,0.88817,0.36095,0.51330,0.44797
6.31616,0.88818,0.36093,0.51328,0.44795
6.31694,0.88820,0.36090,0.51326,0.44793
6.31773,0.88821,0.36088,0.51323,0.44791
6.31852,0.88823,0.36086,0.51321,0.44789
6.31931,0.88824,0.36083,0.51319,0.44787
6.32009,0.88826,0.36081,0.51317,0.44785
6.32088,0.88827,0.36078,0.51314,0.44783
6.32167,0.88829,0.36076,0.51312,0.44781
6.32246,0.88830,0.36073,0.51310,0.44779
6.32324,0.88832,0.36071,0.51308,0.44777
6.32403,0.88833,0.36068,0.51305,0.44775
6.32482,0.88835,0.36066,0.51303,0.44773
6.32561,0.88837,0.36063,0.51301,0.44771
6.32640,0.88838,0.36061,0.51299,0.44770
6.32718,0.88840,0.36058,0.51296,0.44768
6.32797,0.88841,0.36056,0.51294,0.44766
6.32876,0.88843,0.36053,0.51292,0.44764
6.32955,0.88844,0.36051,0.51290,0.44762
6.33033,0.88846,0.36048,0.51287,0.44760
6.33112,0.88847,0.36046,0.51285,0.44758
6.33191,0.88849,0.36044,0.51283,0.44756
6.33270,0.88850,0.36041,0.51281,0.44754
6.33348,0.88852,0.36039,0.51278,0.44752
6.33427,0.88854,0.36036,0.51276,0.44750
6.33506,0.88855,0.36034,0.51274,0.44748
6.33585,0.88857,0.36031,0.51272,0.44746
6.33663,0.88858,0.36029,0.51270,0.44744
6.33742,0.88860,0.36026,0.51267,0.44742
6.33821,0.88861,0.36024,0.51265,0.44740
6.33900,0.88863,0.36021,0.51263,0.44738
6.33978,0.88864,0.36019,0.51261,0.44736
6.34057,0.88866,0.36016,0.51258,0.44734
6.34136,0.88867,0.36014,0.51256,0.44733
6.34215,0.88869,0.36011,0.51254,0.44731
6.34293,0.88870,0.36009,0.51252,0.44729
6.34372,0.88872,0.36007,0.51249,0.44727
6.34451,0.88873,0.36004,0.51247,0.44725
6.34530,0.88875,0.36002,0.51245,0.44723
6.34608,0.88876,0.35999,0.51243,0.44721
6.34687,0.88878,0.35997,0.51240,0.44719
6.34766,0.88879,0.35994,0.51238,0.44717
6.34845,0.88881,0.35992,0.51236,0.44715
6.34923,0.88882,0.35989,0.51233,0.44713
6.35002,0.88884,0.35987,0.51231,0.44711
6.35081,0.88885,0.35984,0.51229,0.44709
6.35160,0.88886,0.35982,0.51227,0.44708
6.35239,0.88888,0.35979,0.51224,0.44706
6.35317,0.88889,0.35977,0.51222,0.44704
6.35396,0.88891,0.35974,0.51220,0.44702
6.35475,0.88892,0.35972,0.51217,0.44700
6.35554,0.88893,0.35969,0.51215,0.44698
6.35632,0.88895,0.35967,0.51213,0.44696
6.35711,0.88896,0.35964,0.51211,0.44694
6.35790,0.88898,0.35962,0.51208,0.44692
6.35869,0.88899,0.35959,0.51206,0.44690
6.35947,0.88900,0.35957,0.51204,0.44688
6.36026,0.88902,0.35954,0.51201,0.44686
6.36105,0.88903,0.35952,0.51199,0.44684
6.36184,0.88905,0.35949,0.51197,0.44682
6.36262,0.88906,0.35947,0.51194,0.44680
6.36341,0.88907,0.35944,0.51192,0.44678
6.36420,0.88909,0.35942,0.51190,0.44676
6.36499,0.88910,0.35939,0.51188,0.44675
6.36577,0.88911,0.35937,0.51185,0.44673
6.36656,0.88913,0.35934,0.51183,0.44671
6.36735,0.88914,0.35932,0.51181,0.44669
6.36814,0.88916,0.35929,0.51178,0.44667
6.36892,0.88917,0.35927,0.51176,0.44665
6.36971,0.88918,0.35924,0.51174,0.44663
6.37050,0.88920,0.35922,0.51172,0.44661
6.37129,0.88921,0.35920,0.51169,0.44659
6.37207,0.88923,0.35917,0.51167,0.44657
6.37286,0.88924,0.35915,0.51165,0.44655
6.37365,0.88926,0.35912,0.51162,0.44653
6.37444,0.88927,0.35910,0.51160,0.44652
6.37523,0.88928,0.35907,0.51158,0.44650
6.37601,0.88930,0.35905,0.51156,0.44648
6.37680,0.88931,0.35902,0.51153,0.44646
6.37759,0.88933,0.35900,0.51151,0.44644
6.37838,0.88934,0.35897,0.51149,0.44642
6.37916,0.88935,0.35895,0.51147,0.44640
6.37995,0.88937,0.35892,0.51144,0.44638
6.38074,0.88938,0.35890,0.51142,0.44636
6.38153,0.88940,0.35887,0.51140,0.44634
6.38231,0.88941,0.35885,0.51137,0.44633
6.38310,0.88942,0.35882,0.51135,0.44631
6.38389,0.88944,0.35880,0.51133,0.44629
6.38468,0.88945,0.35877,0.51131,0.44627
6.38546,0.88947,0.35875,0.51128,0.44625
6.38625,0.88948,0.35872,0.51126,0.44623
6.38704,0.88949,0.35870,0.51124,0.44621
6.38783,0.88951,0.35867,0.51121,0.44619
6.38861,0.88952,0.35865,0.51119,0.44617
6.38940,0.88953,0.35863,0.51117,0.44615
6.39019,0.88955,0.35860,0.51115,0.44613
6.39098,0.88956,0.35858,0.51112,0.44611
6.39176,0.88958,0.35855,0.51110,0.44609
6.39255,0.88959,0.35853,0.51108,0.44607
6.39334,0.88960,0.35850,0.51105,0.44605
6.39413,0.88962,0.35848,0.51103,0.44603
6.39491,0.88963,0.35845,0.51101,0.44601
6.39570,0.88965,0.35843,0.51099,0.44599
